film_tt0025452	tt0025452
film_tt0463967	tt0463967
film_tt0092227	tt0092227
film_tt0107445	tt0107445
film_tt0115289	tt0115289
film_tt0116756	tt0116756
film_tt0485601	tt0485601
film_tt0082560	tt0082560
film_tt0447987	tt0447987
film_tt0490076	tt0490076
film_tt0168006	tt0168006
film_tt0109526	tt0109526
film_tt0103007	tt0103007
start_1955	1955
film_tt0449588	tt0449588
film_tt0167350	tt0167350
start_1943	1943
film_tt0926123	tt0926123
film_tt0871867	tt0871867
film_tt0486572	tt0486572
run_21	21
film_tt0222817	tt0222817
film_tt0080596	tt0080596
film_tt0156906	tt0156906
film_tt0318076	tt0318076
film_tt0378947	tt0378947
film_tt0400426	tt0400426
film_tt0491223	tt0491223
film_tt0050646	tt0050646
film_tt0436992	tt0436992
film_tt0953318	tt0953318
film_tt0089110	tt0089110
film_tt0090968	tt0090968
film_tt0308644	tt0308644
film_tt0384234	tt0384234
film_tt0070904	tt0070904
film_tt0085029	tt0085029
film_tt0097334	tt0097334
film_tt0086668	tt0086668
film_tt0382357	tt0382357
film_tt0260653	tt0260653
film_tt0253399	tt0253399
film_tt0044829	tt0044829
run_59	59
start_1994	1994
film_tt0080832	tt0080832
film_tt0024484	tt0024484
film_tt0814314	tt0814314
film_tt0395365	tt0395365
film_tt0097132	tt0097132
film_tt0247234	tt0247234
film_tt0049477	tt0049477
film_tt0074357	tt0074357
film_tt0406816	tt0406816
film_tt0037077	tt0037077
film_tt0166813	tt0166813
film_tt0081112	tt0081112
film_tt0185708	tt0185708
film_tt0349340	tt0349340
film_tt0129840	tt0129840
run_422	422
film_tt0232657	tt0232657
film_tt0110958	tt0110958
film_tt0074493	tt0074493
film_tt0043618	tt0043618
film_tt0120706	tt0120706
film_tt0533443	tt0533443
film_tt0117482	tt0117482
end_1953	1953
film_tt0022017	tt0022017
film_tt0024465	tt0024465
film_tt0046057	tt0046057
film_tt0049405	tt0049405
film_tt0446725	tt0446725
film_tt0110604	tt0110604
film_tt0216465	tt0216465
film_tt0138771	tt0138771
film_tt0244437	tt0244437
film_tt0046372	tt0046372
film_tt0250490	tt0250490
film_tt0264246	tt0264246
film_tt0429203	tt0429203
film_tt0203726	tt0203726
film_tt0069032	tt0069032
film_tt0013140	tt0013140
film_tt0399738	tt0399738
film_tt0080440	tt0080440
film_tt0210211	tt0210211
film_tt0449663	tt0449663
film_tt0425659	tt0425659
film_tt0429591	tt0429591
film_tt0165191	tt0165191
film_tt0039311	tt0039311
film_tt0156386	tt0156386
film_tt0021952	tt0021952
film_tt0065885	tt0065885
film_tt0349903	tt0349903
film_tt0101969	tt0101969
film_tt0063091	tt0063091
film_tt0042935	tt0042935
film_tt0102658	tt0102658
film_tt0372832	tt0372832
film_tt0109770	tt0109770
film_tt0876563	tt0876563
film_tt0105527	tt0105527
film_tt0284692	tt0284692
film_tt0096425	tt0096425
film_tt0047366	tt0047366
film_tt0447166	tt0447166
film_tt0093771	tt0093771
end_2015	2015
film_tt0072130	tt0072130
film_tt0366285	tt0366285
film_tt0041259	tt0041259
film_tt0347591	tt0347591
film_tt0277434	tt0277434
film_tt0097982	tt0097982
film_tt0257106	tt0257106
film_tt0155186	tt0155186
film_tt0081613	tt0081613
film_tt0098061	tt0098061
film_tt0028667	tt0028667
film_tt0050146	tt0050146
film_tt0910860	tt0910860
film_tt0086013	tt0086013
film_tt0151604	tt0151604
film_tt0115291	tt0115291
film_tt0274470	tt0274470
film_tt0145679	tt0145679
film_tt0134273	tt0134273
film_tt0331175	tt0331175
film_tt0217978	tt0217978
film_tt0429898	tt0429898
film_tt0033922	tt0033922
film_tt0096659	tt0096659
film_tt0041594	tt0041594
film_tt0437407	tt0437407
film_tt0492754	tt0492754
film_tt0033496	tt0033496
film_tt0446687	tt0446687
film_tt0026129	tt0026129
film_tt0329679	tt0329679
film_tt0362058	tt0362058
film_tt0432028	tt0432028
film_tt0063715	tt0063715
film_tt0220261	tt0220261
film_tt0090830	tt0090830
film_tt0111158	tt0111158
film_tt0046240	tt0046240
film_tt0064117	tt0064117
film_tt0114202	tt0114202
film_tt0077668	tt0077668
film_tt0089308	tt0089308
film_tt0481544	tt0481544
film_tt0167070	tt0167070
run_26	26
film_tt0158653	tt0158653
film_tt0100502	tt0100502
film_tt0295071	tt0295071
film_tt0208995	tt0208995
film_tt0071890	tt0071890
film_tt0157247	tt0157247
film_tt0256639	tt0256639
film_tt0191198	tt0191198
film_tt0078204	tt0078204
film_tt0074590	tt0074590
film_tt0137279	tt0137279
film_tt0081878	tt0081878
film_tt0113048	tt0113048
film_tt0106669	tt0106669
film_tt0450293	tt0450293
film_tt0004936	tt0004936
film_tt0249757	tt0249757
film_tt0277944	tt0277944
film_tt0096347	tt0096347
film_tt0242888	tt0242888
film_tt0119196	tt0119196
film_tt0306836	tt0306836
film_tt0956310	tt0956310
film_tt0490204	tt0490204
film_tt0039031	tt0039031
film_tt0805435	tt0805435
film_tt0115561	tt0115561
film_tt0069897	tt0069897
film_tt0004286	tt0004286
film_tt0098306	tt0098306
start_1983	1983
film_tt0209037	tt0209037
film_tt0081625	tt0081625
film_tt0098492	tt0098492
film_tt0115530	tt0115530
film_tt0076239	tt0076239
film_tt0116503	tt0116503
film_tt0159365	tt0159365
film_tt0035829	tt0035829
film_tt0071583	tt0071583
film_tt0800069	tt0800069
film_tt0139388	tt0139388
film_tt0068473	tt0068473
film_tt0008188	tt0008188
film_tt0512875	tt0512875
film_tt0025169	tt0025169
film_tt0087258	tt0087258
film_tt0069291	tt0069291
film_tt0241498	tt0241498
film_tt0098929	tt0098929
film_tt0106366	tt0106366
film_tt0396401	tt0396401
film_tt0111175	tt0111175
film_tt0074914	tt0074914
film_tt0090523	tt0090523
run_265	265
film_tt0078278	tt0078278
film_tt0063385	tt0063385
film_tt0026273	tt0026273
film_tt0053103	tt0053103
film_tt0435597	tt0435597
film_tt0109900	tt0109900
film_tt0078335	tt0078335
film_tt0157102	tt0157102
film_tt0051133	tt0051133
film_tt0118537	tt0118537
film_tt0025529	tt0025529
film_tt0449086	tt0449086
film_tt0210299	tt0210299
film_tt0284690	tt0284690
film_tt0269376	tt0269376
film_tt0351382	tt0351382
film_tt0497116	tt0497116
film_tt0124565	tt0124565
film_tt0284907	tt0284907
film_tt0170962	tt0170962
film_tt0159391	tt0159391
film_tt0001265	tt0001265
film_tt0047686	tt0047686
film_tt0115608	tt0115608
film_tt0038284	tt0038284
film_tt0338434	tt0338434
film_tt0101628	tt0101628
film_tt0224025	tt0224025
film_tt0446568	tt0446568
film_tt0118144	tt0118144
film_tt0385218	tt0385218
film_tt0264060	tt0264060
film_tt0257001	tt0257001
run_133	133
film_tt0096260	tt0096260
film_tt0249677	tt0249677
film_tt0115644	tt0115644
film_tt0089670	tt0089670
film_tt0299380	tt0299380
film_tt0084071	tt0084071
film_tt0328589	tt0328589
film_tt0273850	tt0273850
film_tt0084266	tt0084266
film_tt0080471	tt0080471
film_tt0284722	tt0284722
run_157	157
film_tt0044382	tt0044382
film_tt0127557	tt0127557
film_tt0108313	tt0108313
film_tt0025956	tt0025956
film_tt0239060	tt0239060
film_tt0065854	tt0065854
film_tt0131677	tt0131677
run_189	189
film_tt0165710	tt0165710
film_tt0102185	tt0102185
film_tt0088550	tt0088550
film_tt0443708	tt0443708
film_tt0382721	tt0382721
film_tt0260924	tt0260924
film_tt0047966	tt0047966
film_tt0022639	tt0022639
film_tt0974957	tt0974957
film_tt0027616	tt0027616
film_tt0115108	tt0115108
film_tt0007558	tt0007558
film_tt0089392	tt0089392
film_tt0380485	tt0380485
film_tt0091969	tt0091969
film_tt0244981	tt0244981
film_tt0191072	tt0191072
film_tt0178642	tt0178642
end_1976	1976
film_tt0395561	tt0395561
film_tt0106619	tt0106619
film_tt0099128	tt0099128
film_tt0078806	tt0078806
film_tt0120216	tt0120216
film_tt0104843	tt0104843
film_tt0091859	tt0091859
film_tt0222376	tt0222376
film_tt0098754	tt0098754
film_tt0165107	tt0165107
film_tt0340124	tt0340124
film_tt0291022	tt0291022
film_tt0086846	tt0086846
film_tt0098222	tt0098222
film_tt0310332	tt0310332
film_tt0477392	tt0477392
film_tt0084459	tt0084459
film_tt0072417	tt0072417
film_tt0164211	tt0164211
film_tt0160749	tt0160749
film_tt0038360	tt0038360
film_tt0068649	tt0068649
film_tt0156789	tt0156789
film_tt0444672	tt0444672
film_tt0082508	tt0082508
film_tt0114364	tt0114364
film_tt0165773	tt0165773
film_tt0102340	tt0102340
film_tt0249893	tt0249893
film_tt0062751	tt0062751
film_tt0052891	tt0052891
film_tt0076227	tt0076227
film_tt0239234	tt0239234
film_tt0119930	tt0119930
film_tt0406501	tt0406501
film_tt0462002	tt0462002
run_30	30
film_tt0022302	tt0022302
film_tt0192719	tt0192719
film_tt0235412	tt0235412
run_140	140
film_tt0101625	tt0101625
film_tt0921875	tt0921875
film_tt0031572	tt0031572
film_tt0073367	tt0073367
film_tt0275577	tt0275577
film_tt0390468	tt0390468
film_tt0468565	tt0468565
film_tt0092585	tt0092585
film_tt0377713	tt0377713
film_tt0300657	tt0300657
film_tt0073906	tt0073906
film_tt0036968	tt0036968
film_tt0101404	tt0101404
film_tt0314063	tt0314063
film_tt0069536	tt0069536
film_tt0811077	tt0811077
film_tt0026725	tt0026725
film_tt0203523	tt0203523
film_tt0119313	tt0119313
film_tt0314871	tt0314871
film_tt0040875	tt0040875
run_233	233
film_tt0098220	tt0098220
film_tt0291082	tt0291082
film_tt0453383	tt0453383
film_tt0119213	tt0119213
film_tt0102945	tt0102945
film_tt0421143	tt0421143
film_tt0042893	tt0042893
film_tt0106877	tt0106877
film_tt0952640	tt0952640
film_tt0062365	tt0062365
run_91	91
film_tt0115669	tt0115669
film_tt0112065	tt0112065
film_tt0207051	tt0207051
film_tt0379489	tt0379489
film_tt0118787	tt0118787
film_tt0047976	tt0047976
film_tt0329374	tt0329374
film_tt0863091	tt0863091
film_tt0395616	tt0395616
film_tt0466500	tt0466500
film_tt0049223	tt0049223
film_tt0138511	tt0138511
film_tt0229976	tt0229976
film_tt0044364	tt0044364
film_tt0093995	tt0093995
film_tt0388364	tt0388364
start_1976	1976
film_tt0313039	tt0313039
film_tt0101540	tt0101540
film_tt0107899	tt0107899
film_tt0040444	tt0040444
film_tt0122459	tt0122459
film_tt0398712	tt0398712
film_tt0066845	tt0066845
film_tt0402755	tt0402755
film_tt0118308	tt0118308
film_tt0120776	tt0120776
film_tt0069019	tt0069019
film_tt0105823	tt0105823
film_tt0207296	tt0207296
film_tt0080716	tt0080716
film_tt0127931	tt0127931
film_tt0075753	tt0075753
film_tt0072805	tt0072805
film_tt0460668	tt0460668
film_tt0192775	tt0192775
film_tt0375785	tt0375785
film_tt0121744	tt0121744
film_tt0045621	tt0045621
film_tt0121113	tt0121113
film_tt0119457	tt0119457
film_tt0127361	tt0127361
film_tt0109494	tt0109494
film_tt0116277	tt0116277
film_tt0404259	tt0404259
film_tt0171135	tt0171135
run_156	156
film_tt0032819	tt0032819
run_29	29
film_tt0115775	tt0115775
film_tt0121059	tt0121059
film_tt0092986	tt0092986
film_tt0368083	tt0368083
film_tt0107977	tt0107977
film_tt0500197	tt0500197
film_tt0082332	tt0082332
film_tt0365686	tt0365686
film_tt0443489	tt0443489
run_188	188
film_tt0112537	tt0112537
film_tt0759482	tt0759482
film_tt0489486	tt0489486
film_tt0301163	tt0301163
film_tt0020768	tt0020768
run_179	179
film_tt0961750	tt0961750
film_tt0119453	tt0119453
film_tt0026276	tt0026276
film_tt0039211	tt0039211
film_tt0462200	tt0462200
film_tt0112345	tt0112345
film_tt0075290	tt0075290
film_tt0077869	tt0077869
film_tt0066714	tt0066714
film_tt0816150	tt0816150
film_tt0084787	tt0084787
film_tt0081467	tt0081467
film_tt0187712	tt0187712
film_tt0074173	tt0074173
film_tt0159603	tt0159603
film_tt0087056	tt0087056
film_tt0072848	tt0072848
film_tt0420015	tt0420015
run_540	540
film_tt0272069	tt0272069
film_tt0210425	tt0210425
film_tt0136352	tt0136352
film_tt0084616	tt0084616
film_tt0039219	tt0039219
film_tt0141122	tt0141122
film_tt0093676	tt0093676
film_tt0367457	tt0367457
film_tt0110706	tt0110706
film_tt0219374	tt0219374
film_tt0092359	tt0092359
film_tt0049432	tt0049432
film_tt0032023	tt0032023
film_tt0404325	tt0404325
film_tt0037824	tt0037824
film_tt0077152	tt0077152
film_tt0364977	tt0364977
film_tt0340883	tt0340883
film_tt0970935	tt0970935
film_tt0452866	tt0452866
film_tt0207046	tt0207046
film_tt0120698	tt0120698
film_tt0277370	tt0277370
film_tt0401815	tt0401815
film_tt0120626	tt0120626
film_tt0841033	tt0841033
film_tt0819765	tt0819765
film_tt0245238	tt0245238
film_tt0168449	tt0168449
film_tt0311461	tt0311461
film_tt0097306	tt0097306
film_tt0035689	tt0035689
film_tt0079256	tt0079256
film_tt0079770	tt0079770
film_tt0036050	tt0036050
film_tt0038033	tt0038033
film_tt0042255	tt0042255
film_tt0062190	tt0062190
film_tt0843873	tt0843873
film_tt0429748	tt0429748
film_tt0066256	tt0066256
film_tt0114419	tt0114419
film_tt0035009	tt0035009
film_tt0096870	tt0096870
film_tt0688816	tt0688816
film_tt0116449	tt0116449
film_tt0228158	tt0228158
genre_Fantasy	Fantasy
film_tt0317740	tt0317740
film_tt0083366	tt0083366
film_tt0293342	tt0293342
film_tt0083805	tt0083805
film_tt0751066	tt0751066
film_tt0080472	tt0080472
film_tt0239058	tt0239058
film_tt0312318	tt0312318
film_tt0088028	tt0088028
film_tt0412412	tt0412412
run_107	107
film_tt0351258	tt0351258
film_tt0174360	tt0174360
film_tt0369281	tt0369281
film_tt0025671	tt0025671
film_tt0101501	tt0101501
film_tt0070706	tt0070706
film_tt0791303	tt0791303
film_tt0186589	tt0186589
film_tt0128222	tt0128222
film_tt0109592	tt0109592
film_tt0090333	tt0090333
film_tt0160142	tt0160142
film_tt0449519	tt0449519
film_tt0259489	tt0259489
film_tt0052530	tt0052530
film_tt0220173	tt0220173
film_tt0301989	tt0301989
film_tt0298300	tt0298300
film_tt0220652	tt0220652
film_tt0082404	tt0082404
film_tt0067328	tt0067328
film_tt0106633	tt0106633
film_tt0086714	tt0086714
film_tt0084133	tt0084133
film_tt0396223	tt0396223
film_tt0064253	tt0064253
film_tt0069311	tt0069311
film_tt0068505	tt0068505
film_tt0123380	tt0123380
film_tt0433398	tt0433398
film_tt0314722	tt0314722
film_tt0374021	tt0374021
film_tt0262396	tt0262396
film_tt0493424	tt0493424
film_tt0443777	tt0443777
film_tt0402014	tt0402014
film_tt0105378	tt0105378
film_tt0073686	tt0073686
film_tt0024560	tt0024560
film_tt0380687	tt0380687
film_tt0435716	tt0435716
film_tt0119784	tt0119784
film_tt0386866	tt0386866
film_tt0419026	tt0419026
film_tt0331834	tt0331834
film_tt0107863	tt0107863
film_tt0098412	tt0098412
film_tt0066105	tt0066105
film_tt0286834	tt0286834
film_tt0339384	tt0339384
film_tt0461642	tt0461642
film_tt0116908	tt0116908
film_tt0425426	tt0425426
film_tt0040626	tt0040626
film_tt0138871	tt0138871
film_tt0480242	tt0480242
film_tt0039843	tt0039843
film_tt0373280	tt0373280
film_tt0106983	tt0106983
film_tt0043980	tt0043980
film_tt0791188	tt0791188
film_tt0847166	tt0847166
film_tt0053041	tt0053041
film_tt0097601	tt0097601
film_tt0244684	tt0244684
film_tt0102175	tt0102175
film_tt0095655	tt0095655
film_tt0315327	tt0315327
film_tt0840999	tt0840999
film_tt0459744	tt0459744
film_tt0267287	tt0267287
film_tt0119711	tt0119711
run_84	84
film_tt0098382	tt0098382
film_tt0402223	tt0402223
film_tt0025164	tt0025164
film_tt0033771	tt0033771
film_tt0051554	tt0051554
film_tt0108048	tt0108048
film_tt0084776	tt0084776
film_tt0070572	tt0070572
film_tt0154059	tt0154059
film_tt0425715	tt0425715
end_1980	1980
film_tt0044414	tt0044414
film_tt0125366	tt0125366
run_3	3
film_tt0996396	tt0996396
film_tt0205973	tt0205973
film_tt0033283	tt0033283
film_tt0119352	tt0119352
film_tt0088330	tt0088330
run_1	1
film_tt0078159	tt0078159
film_tt0273473	tt0273473
film_tt0095834	tt0095834
start_1960	1960
film_tt0094794	tt0094794
film_tt0422295	tt0422295
film_tt0342317	tt0342317
film_tt0077018	tt0077018
film_tt0107101	tt0107101
genre_Game-Show	Game-Show
film_tt0039850	tt0039850
film_tt0076364	tt0076364
film_tt0108557	tt0108557
film_tt0109634	tt0109634
film_tt0219828	tt0219828
film_tt0084504	tt0084504
run_176	176
film_tt0120121	tt0120121
film_tt0472582	tt0472582
film_tt0123259	tt0123259
film_tt0122906	tt0122906
film_tt0113965	tt0113965
film_tt0346156	tt0346156
film_tt0486138	tt0486138
film_tt0066390	tt0066390
film_tt0066932	tt0066932
film_tt0114746	tt0114746
film_tt0088359	tt0088359
film_tt0788006	tt0788006
film_tt0923293	tt0923293
film_tt0097635	tt0097635
film_tt0271367	tt0271367
film_tt0129023	tt0129023
film_tt0981250	tt0981250
film_tt0049118	tt0049118
film_tt0084234	tt0084234
film_tt0009611	tt0009611
film_tt0119792	tt0119792
film_tt0094783	tt0094783
film_tt0115695	tt0115695
film_tt0191831	tt0191831
film_tt0772209	tt0772209
film_tt0757124	tt0757124
film_tt0047550	tt0047550
film_tt0193860	tt0193860
film_tt0116056	tt0116056
film_tt0464165	tt0464165
film_tt0433649	tt0433649
film_tt0097648	tt0097648
film_tt0404075	tt0404075
film_tt0240200	tt0240200
film_tt0986329	tt0986329
film_tt0377471	tt0377471
film_tt0119305	tt0119305
film_tt0255963	tt0255963
film_tt0238784	tt0238784
film_tt0127392	tt0127392
film_tt0925306	tt0925306
film_tt0162151	tt0162151
film_tt0234407	tt0234407
film_tt0296712	tt0296712
film_tt0114366	tt0114366
film_tt0095107	tt0095107
film_tt0762091	tt0762091
film_tt0101654	tt0101654
film_tt0069966	tt0069966
film_tt0014064	tt0014064
run_550	550
film_tt0159206	tt0159206
film_tt0304729	tt0304729
film_tt0072752	tt0072752
film_tt0136658	tt0136658
film_tt0068059	tt0068059
film_tt0374519	tt0374519
film_tt0061868	tt0061868
film_tt0115907	tt0115907
film_tt0030149	tt0030149
start_1923	1923
film_tt0017667	tt0017667
film_tt0046970	tt0046970
film_tt0397524	tt0397524
film_tt0319862	tt0319862
film_tt0111264	tt0111264
film_tt0268761	tt0268761
film_tt0143096	tt0143096
film_tt0271259	tt0271259
film_tt0387237	tt0387237
film_tt0236640	tt0236640
film_tt0424304	tt0424304
run_101	101
film_tt0808358	tt0808358
film_tt0764926	tt0764926
film_tt0101120	tt0101120
film_tt0033672	tt0033672
film_tt0424908	tt0424908
film_tt0127388	tt0127388
film_tt0218839	tt0218839
film_tt0303816	tt0303816
film_tt0446345	tt0446345
start_1894	1894
film_tt0062141	tt0062141
film_tt0082279	tt0082279
film_tt0021778	tt0021778
film_tt0306760	tt0306760
run_167	167
film_tt0044370	tt0044370
film_tt0840094	tt0840094
film_tt0050212	tt0050212
film_tt0160668	tt0160668
film_tt0267261	tt0267261
end_2011	2011
film_tt0302103	tt0302103
film_tt0105695	tt0105695
film_tt0117038	tt0117038
film_tt0471988	tt0471988
film_tt0079576	tt0079576
film_tt0300222	tt0300222
film_tt0267875	tt0267875
film_tt0051435	tt0051435
film_tt0364888	tt0364888
film_tt0372806	tt0372806
film_tt0244870	tt0244870
film_tt0092890	tt0092890
film_tt0734626	tt0734626
film_tt0030018	tt0030018
film_tt0453729	tt0453729
film_tt0902290	tt0902290
film_tt0198309	tt0198309
film_tt0162023	tt0162023
film_tt0300709	tt0300709
film_tt0257885	tt0257885
film_tt0130370	tt0130370
film_tt0172109	tt0172109
film_tt0384237	tt0384237
start_1966	1966
film_tt0163931	tt0163931
film_tt0101627	tt0101627
film_tt0322241	tt0322241
film_tt0066579	tt0066579
film_tt0167183	tt0167183
film_tt0122804	tt0122804
film_tt0145660	tt0145660
film_tt0091282	tt0091282
film_tt0037620	tt0037620
film_tt0083739	tt0083739
film_tt0255798	tt0255798
film_tt0449629	tt0449629
film_tt0135694	tt0135694
film_tt0062243	tt0062243
film_tt0048588	tt0048588
film_tt0095825	tt0095825
film_tt0486583	tt0486583
film_tt0172052	tt0172052
film_tt0066450	tt0066450
film_tt0081752	tt0081752
film_tt0118421	tt0118421
film_tt0365265	tt0365265
film_tt0159542	tt0159542
film_tt0019640	tt0019640
film_tt0013404	tt0013404
film_tt0042332	tt0042332
film_tt0100205	tt0100205
film_tt0067433	tt0067433
film_tt0079036	tt0079036
film_tt0029010	tt0029010
film_tt0090840	tt0090840
start_1992	1992
film_tt0823645	tt0823645
film_tt0114736	tt0114736
run_153	153
film_tt0194624	tt0194624
film_tt0308131	tt0308131
film_tt0070795	tt0070795
film_tt0105569	tt0105569
film_tt0452592	tt0452592
film_tt0080076	tt0080076
film_tt0493247	tt0493247
film_tt0040525	tt0040525
film_tt0125211	tt0125211
film_tt0311018	tt0311018
film_tt0145503	tt0145503
film_tt0013662	tt0013662
film_tt0094466	tt0094466
film_tt0112702	tt0112702
film_tt0111205	tt0111205
film_tt0085450	tt0085450
film_tt0243135	tt0243135
film_tt0105598	tt0105598
film_tt0388784	tt0388784
film_tt0134912	tt0134912
film_tt0307385	tt0307385
run_211	211
run_121	121
film_tt0052646	tt0052646
film_tt0097714	tt0097714
film_tt0093142	tt0093142
film_tt0220543	tt0220543
film_tt0811094	tt0811094
film_tt0167456	tt0167456
run_222	222
film_tt0229898	tt0229898
film_tt0373024	tt0373024
film_tt0115390	tt0115390
film_tt0676155	tt0676155
film_tt0420211	tt0420211
film_tt0062414	tt0062414
film_tt0026095	tt0026095
film_tt0442278	tt0442278
film_tt0069044	tt0069044
film_tt0184474	tt0184474
run_105	105
film_tt0301563	tt0301563
film_tt0595625	tt0595625
film_tt0089731	tt0089731
film_tt0248981	tt0248981
film_tt0396555	tt0396555
film_tt0387564	tt0387564
film_tt0264935	tt0264935
film_tt0071507	tt0071507
film_tt0312450	tt0312450
film_tt0116907	tt0116907
film_tt0037554	tt0037554
film_tt0028330	tt0028330
film_tt0476918	tt0476918
run_94	94
film_tt0037258	tt0037258
film_tt0422133	tt0422133
film_tt0074113	tt0074113
film_tt0052880	tt0052880
